Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Hepatite B,comichão,letargia,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,letargia,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,urina_escura,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,
Hepatite C,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,
Hepatite D,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,,,,,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,
Hepatite E,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,vómitos,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,pele_amarelada,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
Hepatite Alcoólica,vómitos,pele_amarelada,dor_abdominal,inchaço_do_estômago,distensão_abdominal,historial_de_consumo_de_álcool,sobrecarga_de_fluidos,,,,,,,,,,
Hepatite Alcoólica,vómitos,pele_amarelada,dor_abdominal,inchaço_do_estômago,distensão_abdominal,historial_de_consumo_de_álcool,sobrecarga_de_fluidos,,,,,,,,,,
Hepatite Alcoólica,pele_amarelada,dor_abdominal,inchaço_do_estômago,distensão_abdominal,historial_de_consumo_de_álcool,sobrecarga_de_fluidos,,,,,,,,,,,
Hepatite Alcoólica,vómitos,dor_abdominal,inchaço_do_estômago,distensão_abdominal,historial_de_consumo_de_álcool,sobrecarga_de_fluidos,,,,,,,,,,,
Hepatite Alcoólica,vómitos,pele_amarelada,inchaço_do_estômago,distensão_abdominal,historial_de_consumo_de_álcool,sobrecarga_de_fluidos,,,,,,,,,,,
Hepatite Alcoólica,vómitos,pele_amarelada,dor_abdominal,distensão_abdominal,historial_de_consumo_de_álcool,sobrecarga_de_fluidos,,,,,,,,,,,
Hepatite Alcoólica,vómitos,pele_amarelada,dor_abdominal,inchaço_do_estômago,historial_de_consumo_de_álcool,sobrecarga_de_fluidos,,,,,,,,,,,
Hepatite Alcoólica,vómitos,pele_amarelada,dor_abdominal,inchaço_do_estômago,distensão_abdominal,sobrecarga_de_fluidos,,,,,,,,,,,
Hepatite Alcoólica,vómitos,pele_amarelada,dor_abdominal,inchaço_do_estômago,distensão_abdominal,historial_de_consumo_de_álcool,,,,,,,,,,,
Hepatite Alcoólica,vómitos,pele_amarelada,dor_abdominal,inchaço_do_estômago,distensão_abdominal,historial_de_consumo_de_álcool,sobrecarga_de_fluidos,,,,,,,,,,
Tuberculose,arrepios,vómitos,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,
Tuberculose,arrepios,vómitos,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,
Tuberculose,vómitos,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,,
Tuberculose,arrepios,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,,
Tuberculose,arrepios,vómitos,perda_de_peso,tosse,febre_alta,falta_de_ar,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,,
Tuberculose,arrepios,vómitos,fadiga,tosse,febre_alta,falta_de_ar,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,,
Tuberculose,arrepios,vómitos,fadiga,perda_de_peso,febre_alta,falta_de_ar,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,,
Tuberculose,arrepios,vómitos,fadiga,perda_de_peso,tosse,falta_de_ar,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,,
Tuberculose,arrepios,vómitos,fadiga,perda_de_peso,tosse,febre_alta,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,,
Tuberculose,arrepios,vómitos,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,,
Constipação Comum,espirros_contínuos,arrepios,fadiga,tosse,febre_alta,dor_de_cabeça,gânglios_linfáticos_inchados,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular
Constipação Comum,espirros_contínuos,arrepios,fadiga,tosse,febre_alta,dor_de_cabeça,gânglios_linfáticos_inchados,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular
Constipação Comum,arrepios,fadiga,tosse,febre_alta,dor_de_cabeça,gânglios_linfáticos_inchados,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular,
Constipação Comum,espirros_contínuos,fadiga,tosse,febre_alta,dor_de_cabeça,gânglios_linfáticos_inchados,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular,
Constipação Comum,espirros_contínuos,arrepios,tosse,febre_alta,dor_de_cabeça,gânglios_linfáticos_inchados,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular,
Constipação Comum,espirros_contínuos,arrepios,fadiga,febre_alta,dor_de_cabeça,gânglios_linfáticos_inchados,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular,
Constipação Comum,espirros_contínuos,arrepios,fadiga,tosse,dor_de_cabeça,gânglios_linfáticos_inchados,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular,
Constipação Comum,espirros_contínuos,arrepios,fadiga,tosse,febre_alta,gânglios_linfáticos_inchados,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular,
Constipação Comum,espirros_contínuos,arrepios,fadiga,tosse,febre_alta,dor_de_cabeça,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular,
Constipação Comum,espirros_contínuos,arrepios,fadiga,tosse,febre_alta,dor_de_cabeça,gânglios_linfáticos_inchados,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular,
Pneumonia,arrepios,fadiga,tosse,febre_alta,falta_de_ar,sudorese,mal_estar,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,,
Pneumonia,arrepios,fadiga,tosse,febre_alta,falta_de_ar,sudorese,mal_estar,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,
Pneumonia,arrepios,fadiga,tosse,febre_alta,falta_de_ar,sudorese,mal_estar,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,
Pneumonia,fadiga,tosse,febre_alta,falta_de_ar,sudorese,mal_estar,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,,
Pneumonia,arrepios,tosse,febre_alta,falta_de_ar,sudorese,mal_estar,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,,
Pneumonia,arrepios,fadiga,febre_alta,falta_de_ar,sudorese,mal_estar,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,,
Pneumonia,arrepios,fadiga,tosse,falta_de_ar,sudorese,mal_estar,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,,
Pneumonia,arrepios,fadiga,tosse,febre_alta,sudorese,mal_estar,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,,
Pneumonia,arrepios,fadiga,tosse,febre_alta,falta_de_ar,mal_estar,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,,
Pneumonia,arrepios,fadiga,tosse,febre_alta,falta_de_ar,sudorese,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,,
Hemorroidas Dimórficas,obstipação,dor_durante_a_defecação,dor_na_região_anal,fezes_com_sangue,irritação_no_ânus,,,,,,,,,,,,
Hemorroidas Dimórficas,obstipação,dor_durante_a_defecação,dor_na_região_anal,fezes_com_sangue,irritação_no_ânus,,,,,,,,,,,,
Hemorroidas Dimórficas,obstipação,dor_durante_a_defecação,dor_na_região_anal,fezes_com_sangue,irritação_no_ânus,,,,,,,,,,,,
Hemorroidas Dimórficas,dor_durante_a_defecação,dor_na_região_anal,fezes_com_sangue,irritação_no_ânus,,,,,,,,,,,,,
Hemorroidas Dimórficas,obstipação,dor_na_região_anal,fezes_com_sangue,irritação_no_ânus,,,,,,,,,,,,,
Hemorroidas Dimórficas,obstipação,dor_durante_a_defecação,fezes_com_sangue,irritação_no_ânus,,,,,,,,,,,,,
Hemorroidas Dimórficas,obstipação,dor_durante_a_defecação,dor_na_região_anal,irritação_no_ânus,,,,,,,,,,,,,
Hemorroidas Dimórficas,obstipação,dor_durante_a_defecação,dor_na_região_anal,fezes_com_sangue,,,,,,,,,,,,,
Hemorroidas Dimórficas,obstipação,dor_durante_a_defecação,dor_na_região_anal,fezes_com_sangue,irritação_no_ânus,,,,,,,,,,,,
Hemorroidas Dimórficas,obstipação,dor_durante_a_defecação,dor_na_região_anal,fezes_com_sangue,irritação_no_ânus,,,,,,,,,,,,
Ataque Cardíaco,vómitos,falta_de_ar,sudorese,dor_no_peito,,,,,,,,,,,,,
Ataque Cardíaco,vómitos,falta_de_ar,sudorese,dor_no_peito,,,,,,,,,,,,,
Ataque Cardíaco,falta_de_ar,sudorese,dor_no_peito,,,,,,,,,,,,,,
Ataque Cardíaco,vómitos,sudorese,dor_no_peito,,,,,,,,,,,,,,
Ataque Cardíaco,vómitos,falta_de_ar,dor_no_peito,,,,,,,,,,,,,,
Ataque Cardíaco,vómitos,falta_de_ar,sudorese,,,,,,,,,,,,,,
Ataque Cardíaco,vómitos,falta_de_ar,sudorese,dor_no_peito,,,,,,,,,,,,,
Ataque Cardíaco,falta_de_ar,sudorese,dor_no_peito,,,,,,,,,,,,,,
Ataque Cardíaco,vómitos,sudorese,dor_no_peito,,,,,,,,,,,,,,
Ataque Cardíaco,vómitos,falta_de_ar,dor_no_peito,,,,,,,,,,,,,,
Varizes,fadiga,cãibras,equimoses,obesidade,pernas_inchadas,vasos_sanguíneos_dilatados,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,
Varizes,fadiga,cãibras,equimoses,obesidade,pernas_inchadas,vasos_sanguíneos_dilatados,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,
Varizes,cãibras,equimoses,obesidade,pernas_inchadas,vasos_sanguíneos_dilatados,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,,
Varizes,fadiga,equimoses,obesidade,pernas_inchadas,vasos_sanguíneos_dilatados,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,,
Varizes,fadiga,cãibras,obesidade,pernas_inchadas,vasos_sanguíneos_dilatados,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,,
Varizes,fadiga,cãibras,equimoses,pernas_inchadas,vasos_sanguíneos_dilatados,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,,
Varizes,fadiga,cãibras,equimoses,obesidade,vasos_sanguíneos_dilatados,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,,
Varizes,fadiga,cãibras,equimoses,obesidade,pernas_inchadas,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,,
Varizes,fadiga,cãibras,equimoses,obesidade,pernas_inchadas,vasos_sanguíneos_dilatados,,,,,,,,,,,
Varizes,fadiga,cãibras,equimoses,obesidade,pernas_inchadas,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,,
Hipotiroidismo,fadiga,aumento_de_peso,mãos_e_pés_frios,alterações_de_humor,letargia,tonturas,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,
Hipotiroidismo,fadiga,aumento_de_peso,mãos_e_pés_frios,alterações_de_humor,letargia,tonturas,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,
Hipotiroidismo,aumento_de_peso,mãos_e_pés_frios,alterações_de_humor,letargia,tonturas,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,,
Hipotiroidismo,aumento_de_peso,mãos_e_pés_frios,alterações_de_humor,letargia,tonturas,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,,
Hipotiroidismo,fadiga,mãos_e_pés_frios,alterações_de_humor,letargia,tonturas,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,,
Hipotiroidismo,fadiga,aumento_de_peso,alterações_de_humor,letargia,tonturas,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,,
Hipotiroidismo,fadiga,aumento_de_peso,mãos_e_pés_frios,letargia,tonturas,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,,
Hipotiroidismo,fadiga,aumento_de_peso,mãos_e_pés_frios,alterações_de_humor,tonturas,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,,
Hipotiroidismo,fadiga,aumento_de_peso,mãos_e_pés_frios,alterações_de_humor,letargia,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,,
Hipotiroidismo,fadiga,aumento_de_peso,mãos_e_pés_frios,alterações_de_humor,letargia,tonturas,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,,
Hipertiroidismo,fadiga,alterações_de_humor,perda_de_peso,agitação,sudorese,diarreia,frequência_cardíaca_elevada,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,
Hipertiroidismo,fadiga,alterações_de_humor,perda_de_peso,agitação,sudorese,diarreia,frequência_cardíaca_elevada,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,
Hipertiroidismo,alterações_de_humor,perda_de_peso,agitação,sudorese,diarreia,frequência_cardíaca_elevada,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,,
Hipertiroidismo,fadiga,perda_de_peso,agitação,sudorese,diarreia,frequência_cardíaca_elevada,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,,
Hipertiroidismo,fadiga,alterações_de_humor,agitação,sudorese,diarreia,frequência_cardíaca_elevada,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,,
Hipertiroidismo,fadiga,alterações_de_humor,perda_de_peso,sudorese,diarreia,frequência_cardíaca_elevada,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,,
Hipertiroidismo,fadiga,alterações_de_humor,perda_de_peso,agitação,diarreia,frequência_cardíaca_elevada,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,,
Hipertiroidismo,fadiga,alterações_de_humor,perda_de_peso,agitação,sudorese,frequência_cardíaca_elevada,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,,
Hipertiroidismo,fadiga,alterações_de_humor,perda_de_peso,agitação,sudorese,diarreia,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,,
